table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
29,2801,players_1,AlwaysCallPlayer,1,3,10,0,10,15,True,4-diamonds,9-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
29,2801,players_1,AlwaysCallPlayer,2,3,100,10,110,140,True,4-diamonds,9-hearts,4-clubs,7-spades,9-diamonds,Z-N/A,Z-N/A
29,2801,players_1,AlwaysCallPlayer,3,3,100,110,210,540,True,4-diamonds,9-hearts,4-clubs,7-spades,9-diamonds,Z-N/A,Z-N/A
29,2801,players_1,AlwaysCallPlayer,4,3,0,210,210,840,False,4-diamonds,9-hearts,4-clubs,7-spades,9-diamonds,Z-N/A,Z-N/A
29,2801,players_1,AlwaysCallPlayer,5,3,0,210,210,840,True,4-diamonds,9-hearts,4-clubs,7-spades,9-diamonds,K-diamonds,Z-N/A
29,2801,players_1,AlwaysCallPlayer,6,3,0,210,210,840,True,4-diamonds,9-hearts,4-clubs,5-hearts,7-spades,9-diamonds,K-diamonds
29,2802,players_1,AlwaysCallPlayer,1,3,110,0,110,125,True,10-spades,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
29,2802,players_1,AlwaysCallPlayer,2,3,0,110,110,440,True,10-spades,Q-spades,3-diamonds,5-clubs,5-hearts,Z-N/A,Z-N/A
29,2802,players_1,AlwaysCallPlayer,3,3,100,110,210,540,True,10-spades,Q-spades,2-diamonds,3-diamonds,5-clubs,5-hearts,Z-N/A
29,2802,players_1,AlwaysCallPlayer,4,3,0,210,210,840,True,10-spades,Q-spades,2-diamonds,3-diamonds,5-clubs,5-hearts,Z-N/A
29,2802,players_1,AlwaysCallPlayer,5,2,0,210,210,840,True,10-spades,Q-spades,2-diamonds,3-diamonds,5-clubs,5-hearts,K-spades
29,2803,players_1,AlwaysCallPlayer,1,3,5,5,10,35,True,7-clubs,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
29,2803,players_1,AlwaysCallPlayer,2,3,0,10,10,40,True,7-clubs,J-hearts,3-clubs,5-diamonds,6-diamonds,Z-N/A,Z-N/A
29,2803,players_1,AlwaysCallPlayer,3,3,0,10,10,40,True,7-clubs,J-hearts,10-diamonds,3-clubs,5-diamonds,6-diamonds,Z-N/A
29,2803,players_1,AlwaysCallPlayer,4,3,0,10,10,40,True,7-clubs,J-hearts,10-diamonds,3-clubs,5-diamonds,6-diamonds,K-diamonds
29,2803,players_1,AlwaysCallPlayer,5,3,100,10,110,140,True,7-clubs,J-hearts,10-diamonds,3-clubs,5-diamonds,6-diamonds,K-diamonds
29,2803,players_1,AlwaysCallPlayer,6,3,100,110,210,540,False,7-clubs,J-hearts,10-diamonds,3-clubs,5-diamonds,6-diamonds,K-diamonds
29,2804,players_1,AlwaysCallPlayer,1,3,0,10,10,40,True,2-clubs,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
