table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
26,2501,players_1,AlwaysCallPlayer,1,3,10,0,10,15,True,5-hearts,6-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2501,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,5-hearts,6-clubs,2-hearts,7-diamonds,7-spades,Z-N/A,Z-N/A
26,2501,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,5-hearts,6-clubs,10-hearts,2-hearts,7-diamonds,7-spades,Z-N/A
26,2501,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,5-hearts,6-clubs,10-hearts,2-hearts,3-spades,7-diamonds,7-spades
26,2502,players_1,AlwaysCallPlayer,1,3,10,0,10,25,True,3-hearts,4-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2502,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,3-hearts,4-diamonds,5-spades,7-diamonds,J-spades,Z-N/A,Z-N/A
26,2502,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,3-hearts,4-diamonds,2-diamonds,5-spades,7-diamonds,J-spades,Z-N/A
26,2502,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,3-hearts,4-diamonds,2-diamonds,5-spades,7-diamonds,9-clubs,J-spades
26,2503,players_1,AlwaysCallPlayer,1,3,105,5,110,135,True,J-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,2,3,100,110,210,540,True,J-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,3,3,0,210,210,840,False,J-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,4,3,0,210,210,840,True,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,5,3,100,210,310,940,True,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,6,3,100,310,410,1340,False,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,Z-N/A,Z-N/A
26,2503,players_1,AlwaysCallPlayer,7,3,0,410,410,1640,True,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,A-diamonds,Z-N/A
26,2503,players_1,AlwaysCallPlayer,8,3,100,410,510,1740,True,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,A-diamonds,Z-N/A
26,2503,players_1,AlwaysCallPlayer,9,3,100,510,610,2140,False,J-diamonds,Q-diamonds,7-hearts,8-clubs,A-clubs,A-diamonds,Z-N/A
26,2503,players_1,AlwaysCallPlayer,10,3,0,610,610,2440,True,J-diamonds,Q-diamonds,3-spades,7-hearts,8-clubs,A-clubs,A-diamonds
26,2503,players_1,AlwaysCallPlayer,11,3,100,610,710,2540,True,J-diamonds,Q-diamonds,3-spades,7-hearts,8-clubs,A-clubs,A-diamonds
26,2503,players_1,AlwaysCallPlayer,12,3,100,710,810,2940,False,J-diamonds,Q-diamonds,3-spades,7-hearts,8-clubs,A-clubs,A-diamonds
26,2504,players_1,AlwaysCallPlayer,1,3,0,10,10,40,True,10-diamonds,3-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2504,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,10-diamonds,3-clubs,A-diamonds,J-hearts,K-spades,Z-N/A,Z-N/A
26,2504,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,10-diamonds,3-clubs,4-spades,A-diamonds,J-hearts,K-spades,Z-N/A
26,2504,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,10-diamonds,3-clubs,4-spades,6-diamonds,A-diamonds,J-hearts,K-spades
26,2505,players_1,AlwaysCallPlayer,1,3,10,0,10,15,True,2-spades,8-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2505,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,2-spades,8-diamonds,4-diamonds,6-clubs,7-spades,Z-N/A,Z-N/A
26,2505,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,2-spades,8-diamonds,4-clubs,4-diamonds,6-clubs,7-spades,Z-N/A
26,2505,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,2-spades,8-diamonds,4-clubs,4-diamonds,6-clubs,7-spades,K-clubs
26,2506,players_1,AlwaysCallPlayer,1,3,10,0,10,25,True,7-clubs,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2506,players_1,AlwaysCallPlayer,2,3,100,10,110,140,True,7-clubs,Q-diamonds,3-spades,7-diamonds,8-spades,Z-N/A,Z-N/A
26,2506,players_1,AlwaysCallPlayer,3,3,100,110,210,540,True,7-clubs,Q-diamonds,3-spades,7-diamonds,8-spades,Z-N/A,Z-N/A
26,2506,players_1,AlwaysCallPlayer,4,3,0,210,210,840,False,7-clubs,Q-diamonds,3-spades,7-diamonds,8-spades,Z-N/A,Z-N/A
26,2506,players_1,AlwaysCallPlayer,5,3,100,210,310,940,True,7-clubs,Q-diamonds,10-diamonds,3-spades,7-diamonds,8-spades,Z-N/A
26,2506,players_1,AlwaysCallPlayer,6,3,100,310,410,1340,True,7-clubs,Q-diamonds,10-diamonds,3-spades,7-diamonds,8-spades,Z-N/A
26,2506,players_1,AlwaysCallPlayer,7,3,0,410,410,1640,False,7-clubs,Q-diamonds,10-diamonds,3-spades,7-diamonds,8-spades,Z-N/A
26,2506,players_1,AlwaysCallPlayer,8,2,0,410,410,1640,True,7-clubs,Q-diamonds,10-diamonds,3-spades,7-diamonds,8-spades,Q-spades
26,2507,players_1,AlwaysCallPlayer,1,3,5,5,10,35,True,10-diamonds,9-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2507,players_1,AlwaysCallPlayer,2,3,0,10,10,40,True,10-diamonds,9-diamonds,10-clubs,2-hearts,3-hearts,Z-N/A,Z-N/A
26,2507,players_1,AlwaysCallPlayer,3,3,0,10,10,40,True,10-diamonds,9-diamonds,10-clubs,2-hearts,3-hearts,J-spades,Z-N/A
26,2507,players_1,AlwaysCallPlayer,4,3,0,10,10,40,True,10-diamonds,9-diamonds,10-clubs,2-hearts,3-hearts,7-diamonds,J-spades
26,2508,players_1,AlwaysCallPlayer,1,3,0,10,10,40,True,8-spades,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
26,2508,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,8-spades,J-hearts,6-clubs,A-clubs,A-hearts,Z-N/A,Z-N/A
26,2508,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,8-spades,J-hearts,6-clubs,A-clubs,A-hearts,K-spades,Z-N/A
