table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
43,4201,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100000,99990,-10
43,4202,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99990,99980,-10
43,4203,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99980,99170,-810
43,4204,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99170,99060,-110
43,4205,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99060,98550,-510
43,4206,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98550,98540,-10
43,4207,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98540,98530,-10
43,4208,players_3,AlwaysCallPlayer,won,won_game,None,two_pair,100000,98530,98750.0,220.0
43,4209,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98750.0,98540.0,-210.0
43,4210,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98540.0,98530.0,-10.0
43,4211,players_3,AlwaysCallPlayer,won,won_game,None,two_pair,100000,98530.0,99080.0,550.0
43,4212,players_3,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99080.0,99130.0,50.0
43,4213,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99130.0,99120.0,-10.0
43,4214,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99120.0,99110.0,-10.0
43,4215,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99110.0,98500.0,-610.0
43,4216,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98500.0,98490.0,-10.0
43,4217,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98490.0,98480.0,-10.0
43,4218,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,98480.0,98470.0,-10.0
43,4219,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98470.0,98260.0,-210.0
