table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
52,5101,players_3,CalculatedPlayer,1,5,30,0,30,55,True,J-hearts,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,2,4,137.0,30,167.0,543.0,True,J-hearts,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,3,3,0.0,167.0,167.0,720.0,False,J-hearts,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,4,3,120.0,167.0,287.0,1040.0,True,J-hearts,K-spades,6-diamonds,A-diamonds,Q-spades,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,5,3,120.0,287.0,407.0,1520.0,True,J-hearts,K-spades,6-diamonds,A-diamonds,Q-spades,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,6,3,0.0,407.0,407.0,1680.0,False,J-hearts,K-spades,6-diamonds,A-diamonds,Q-spades,Z-N/A,Z-N/A
52,5101,players_3,CalculatedPlayer,7,3,20.0,407.0,,1700.0,True,J-hearts,K-spades,5-clubs,6-diamonds,A-diamonds,Q-spades,Z-N/A
52,5102,players_3,CalculatedPlayer,1,5,30,0,,65,True,10-clubs,7-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5103,players_3,CalculatedPlayer,1,4,125,5,130,365,True,8-hearts,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5103,players_3,CalculatedPlayer,2,3,120,130,250,850,True,8-hearts,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5103,players_3,CalculatedPlayer,3,3,0,250,250,1010,False,8-hearts,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
52,5103,players_3,CalculatedPlayer,4,3,0,250,,1010,True,8-hearts,K-clubs,2-spades,3-clubs,6-diamonds,Z-N/A,Z-N/A
52,5104,players_3,CalculatedPlayer,1,4,48.0,10,,182.0,True,2-diamonds,7-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
