table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
57,5601,players_3,CalculatedPlayer,1,5,30,0,30,55,True,8-clubs,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5601,players_3,CalculatedPlayer,2,3,20,30,50,145,True,8-clubs,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5601,players_3,CalculatedPlayer,3,3,100,50,150,505,False,8-clubs,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5601,players_3,CalculatedPlayer,4,2,20,150,,625,True,8-clubs,A-clubs,2-hearts,6-hearts,J-clubs,Z-N/A,Z-N/A
57,5602,players_3,CalculatedPlayer,1,5,30,0,30,65,True,8-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5602,players_3,CalculatedPlayer,2,3,20,30,50,155,True,8-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5602,players_3,CalculatedPlayer,3,3,0,50,50,215,False,8-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5602,players_3,CalculatedPlayer,4,3,120,50,,535,True,8-clubs,Q-hearts,9-clubs,A-spades,K-diamonds,Z-N/A,Z-N/A
57,5603,players_3,CalculatedPlayer,1,4,25,5,30,65,True,2-spades,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5603,players_3,CalculatedPlayer,2,4,45.0,30,75.0,270.0,True,2-spades,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5603,players_3,CalculatedPlayer,3,4,26.0,75.0,101.0,479.0,False,2-spades,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5603,players_3,CalculatedPlayer,4,4,0.0,101.0,,505.0,True,2-spades,A-diamonds,3-clubs,8-clubs,J-spades,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,1,3,20,10,30,60,True,5-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,2,3,20,30,50,140,True,5-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,3,3,0,50,50,200,False,5-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,4,3,20,50,70,220,True,5-diamonds,Q-diamonds,10-diamonds,2-diamonds,K-clubs,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,5,3,120,70,190,600,True,5-diamonds,Q-diamonds,10-diamonds,2-diamonds,K-clubs,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,6,3,100,190,290,1060,False,5-diamonds,Q-diamonds,10-diamonds,2-diamonds,K-clubs,Z-N/A,Z-N/A
57,5604,players_3,CalculatedPlayer,7,3,20,290,,1180,True,5-diamonds,Q-diamonds,10-diamonds,2-diamonds,8-clubs,K-clubs,Z-N/A
57,5605,players_3,CalculatedPlayer,1,5,10,0,10,15,True,5-clubs,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5605,players_3,CalculatedPlayer,2,3,20,10,30,60,True,5-clubs,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5605,players_3,CalculatedPlayer,3,3,120,30,150,440,False,5-clubs,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5605,players_3,CalculatedPlayer,4,3,20,150,,620,True,5-clubs,Q-spades,2-diamonds,9-hearts,A-hearts,Z-N/A,Z-N/A
57,5606,players_3,CalculatedPlayer,1,5,30,0,,45,True,4-clubs,5-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5607,players_3,CalculatedPlayer,1,5,30,0,,55,True,2-hearts,8-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5608,players_3,CalculatedPlayer,1,5,30,0,30,65,True,4-spades,6-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5608,players_3,CalculatedPlayer,2,3,20,30,,155,True,4-spades,6-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5609,players_3,CalculatedPlayer,1,4,25,5,,65,True,3-diamonds,9-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5610,players_3,CalculatedPlayer,1,4,143.0,10,,462.0,True,10-hearts,4-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5611,players_3,CalculatedPlayer,1,5,10,0,,15,True,4-spades,7-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5612,players_3,CalculatedPlayer,1,5,30,0,,45,True,5-clubs,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5613,players_3,CalculatedPlayer,1,5,30,0,30,55,True,J-diamonds,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5613,players_3,CalculatedPlayer,2,4,52.0,30,82.0,303.0,True,J-diamonds,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5613,players_3,CalculatedPlayer,3,4,128.0,82.0,210.0,827.0,False,J-diamonds,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5613,players_3,CalculatedPlayer,4,3,20.0,210.0,,1075.0,True,J-diamonds,K-clubs,10-clubs,2-diamonds,3-hearts,Z-N/A,Z-N/A
57,5614,players_3,CalculatedPlayer,1,5,30,0,30,65,True,10-clubs,4-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5614,players_3,CalculatedPlayer,2,4,37.0,30,,248.0,True,10-clubs,4-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5615,players_3,CalculatedPlayer,1,4,25,5,30,65,True,2-clubs,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5615,players_3,CalculatedPlayer,2,4,48.0,30,,282.0,True,2-clubs,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5616,players_3,CalculatedPlayer,1,4,37.0,10,,138.0,True,3-clubs,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5617,players_3,CalculatedPlayer,1,5,10,0,,15,True,4-hearts,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5618,players_3,CalculatedPlayer,1,5,30,0,30,45,True,J-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5618,players_3,CalculatedPlayer,2,3,20,30,50,140,True,J-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
57,5618,players_3,CalculatedPlayer,3,3,0,50,50,200,False,J-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
