table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
23,2201,players_1,AlwaysCallPlayer,1,3,10,0,10,15,True,2-diamonds,3-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
23,2201,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,2-diamonds,3-diamonds,6-hearts,7-clubs,8-clubs,Z-N/A,Z-N/A
23,2201,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,2-diamonds,3-diamonds,5-hearts,6-hearts,7-clubs,8-clubs,Z-N/A
23,2201,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,2-diamonds,3-diamonds,5-hearts,6-hearts,7-clubs,8-clubs,Q-clubs
23,2202,players_1,AlwaysCallPlayer,1,3,10,0,10,25,True,K-hearts,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
23,2202,players_1,AlwaysCallPlayer,2,2,0,10,10,40,True,K-hearts,K-spades,8-clubs,9-hearts,Q-hearts,Z-N/A,Z-N/A
23,2202,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,K-hearts,K-spades,8-clubs,9-hearts,Q-diamonds,Q-hearts,Z-N/A
23,2202,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,K-hearts,K-spades,8-clubs,9-diamonds,9-hearts,Q-diamonds,Q-hearts
23,2203,players_1,AlwaysCallPlayer,1,3,5,5,10,35,True,10-hearts,A-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
23,2203,players_1,AlwaysCallPlayer,2,3,0,10,10,40,True,10-hearts,A-spades,10-diamonds,A-diamonds,K-clubs,Z-N/A,Z-N/A
23,2203,players_1,AlwaysCallPlayer,3,2,0,10,10,40,True,10-hearts,A-spades,10-diamonds,7-spades,A-diamonds,K-clubs,Z-N/A
23,2203,players_1,AlwaysCallPlayer,4,2,0,10,10,40,True,10-hearts,A-spades,10-diamonds,6-diamonds,7-spades,A-diamonds,K-clubs
23,2204,players_1,AlwaysCallPlayer,1,3,0,10,10,40,True,6-clubs,7-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
