table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
50,4901,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,100000,100050.0,50.0
50,4902,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100050.0,99940.0,-110.0
50,4903,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99940.0,99930.0,-10.0
50,4904,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,99930.0,99920.0,-10.0
50,4905,players_3,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,99920.0,101970.0,2050.0
50,4906,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101970.0,101960.0,-10.0
50,4907,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101960.0,101950.0,-10.0
50,4908,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101950.0,101840.0,-110.0
50,4909,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,101840.0,101830.0,-10.0
50,4910,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,101830.0,101820.0,-10.0
50,4911,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101820.0,101810.0,-10.0
50,4912,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101810.0,101800.0,-10.0
50,4913,players_3,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,101800.0,101850.0,50.0
50,4914,players_3,AlwaysCallPlayer,won,won_game,None,one_pair,100000,101850.0,102400.0,550.0
50,4915,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,102400.0,102390.0,-10.0
50,4916,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,102390.0,101980.0,-410.0
50,4917,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101980.0,101370.0,-610.0
50,4918,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101370.0,101060.0,-310.0
50,4919,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101060.0,101050.0,-10.0
50,4920,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101050.0,101040.0,-10.0
50,4921,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,101040.0,101030.0,-10.0
50,4922,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,101030.0,101020.0,-10.0
50,4923,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101020.0,101010.0,-10.0
50,4924,players_3,AlwaysCallPlayer,lost,lost_game,None,full_house,100000,101010.0,101000.0,-10.0
50,4925,players_3,AlwaysCallPlayer,won,won_game,None,flush,100000,101000.0,104050.0,3050.0
50,4926,players_3,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,104050.0,104600.0,550.0
50,4927,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,104600.0,104190.0,-410.0
50,4928,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,104190.0,103980.0,-210.0
50,4929,players_3,AlwaysCallPlayer,lost,lost_game,None,flush,100000,103980.0,103970.0,-10.0
50,4930,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103970.0,103960.0,-10.0
50,4931,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103960.0,103950.0,-10.0
50,4932,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103950.0,103940.0,-10.0
50,4933,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103940.0,103930.0,-10.0
50,4934,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,103930.0,103920.0,-10.0
50,4935,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103920.0,103910.0,-10.0
50,4936,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,103910.0,103400.0,-510.0
50,4937,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103400.0,103390.0,-10.0
50,4938,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,103390.0,103380.0,-10.0
50,4939,players_3,AlwaysCallPlayer,won,won_game,small,two_pair,100000,103380.0,103430.0,50.0
50,4940,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,103430.0,103220.0,-210.0
50,4941,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103220.0,103210.0,-10.0
50,4942,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103210.0,102900.0,-310.0
50,4943,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,102900.0,102490.0,-410.0
50,4944,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,102490.0,102480.0,-10.0
50,4945,players_3,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,102480.0,102470.0,-10.0
50,4946,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,102470.0,101860.0,-610.0
50,4947,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101860.0,101550.0,-310.0
50,4948,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101550.0,101440.0,-110.0
50,4949,players_3,AlwaysCallPlayer,won,won_game,None,straight,100000,101440.0,101490.0,50.0
50,4950,players_3,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,101490.0,101480.0,-10.0
50,4951,players_3,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,101480.0,101470.0,-10.0
50,4952,players_3,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,101470.0,101260.0,-210.0
50,4953,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101260.0,100850.0,-410.0
50,4954,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100850.0,100740.0,-110.0
50,4955,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100740.0,100630.0,-110.0
50,4956,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100630.0,100620.0,-10.0
50,4957,players_3,AlwaysCallPlayer,won,won_game,small,straight,100000,100620.0,101170.0,550.0
50,4958,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,101170.0,101160.0,-10.0
50,4959,players_3,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101160.0,100550.0,-610.0
50,4960,players_3,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100550.0,100600.0,50.0
50,4961,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100600.0,100590.0,-10.0
50,4962,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100590.0,100580.0,-10.0
50,4963,players_3,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,100580.0,99870.0,-710.0
50,4964,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,99870.0,99860.0,-10.0
50,4965,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99860.0,99250.0,-610.0
50,4966,players_3,AlwaysCallPlayer,lost,lost_game,None,three_of_kind,100000,99250.0,98840.0,-410.0
50,4967,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98840.0,98830.0,-10.0
50,4968,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,98830.0,98620.0,-210.0
50,4969,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98620.0,98610.0,-10.0
50,4970,players_3,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,98610.0,97900.0,-710.0
50,4971,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97900.0,97890.0,-10.0
50,4972,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,97890.0,97580.0,-310.0
50,4973,players_3,AlwaysCallPlayer,won,won_game,None,straight,100000,97580.0,100630.0,3050.0
50,4974,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100630.0,100620.0,-10.0
50,4975,players_3,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100620.0,100610.0,-10.0
50,4976,players_3,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100610.0,100600.0,-10.0
50,4977,players_3,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100600.0,100590.0,-10.0
50,4978,players_3,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100590.0,100580.0,-10.0
