table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
56,5501,players_3,CalculatedPlayer,won,won_game,None,one_pair,100000,100000,101675.0,1675.0
56,5502,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101675.0,101645.0,-30.0
56,5503,players_3,CalculatedPlayer,lost,fold,small,one_pair,100000,101645.0,101640.0,-5.0
56,5504,players_3,CalculatedPlayer,lost,fold,big,one_pair,100000,101640.0,101590.0,-50.0
56,5505,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101590.0,101590.0,0.0
56,5506,players_3,CalculatedPlayer,lost,lost_game,None,two_pair,100000,101590.0,101420.0,-170.0
56,5507,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101420.0,100957.0,-463.0
56,5508,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,100957.0,100885.0,-72.0
56,5509,players_3,CalculatedPlayer,lost,fold,small,two_pair,100000,100885.0,100855.0,-30.0
56,5510,players_3,CalculatedPlayer,lost,fold,big,two_pair,100000,100855.0,100806.0,-49.0
56,5511,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,100806.0,100735.0,-71.0
56,5512,players_3,CalculatedPlayer,won,won_game,None,two_pair,100000,100735.0,101125.0,390.0
56,5513,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101125.0,101125.0,0.0
56,5514,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101125.0,100949.0,-176.0
56,5515,players_3,CalculatedPlayer,won,won_game,small,two_pair,100000,100949.0,101349.0,400.0
56,5516,players_3,CalculatedPlayer,lost,fold,big,two_pair,100000,101349.0,101339.0,-10.0
56,5517,players_3,CalculatedPlayer,won,won_game,None,straight,100000,101339.0,102281.0,942.0
56,5518,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102281.0,102281.0,0.0
56,5519,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102281.0,102185.0,-96.0
56,5520,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102185.0,102185.0,0.0
56,5521,players_3,CalculatedPlayer,lost,fold,small,straight,100000,102185.0,102097.0,-88.0
56,5522,players_3,CalculatedPlayer,lost,fold,big,straight,100000,102097.0,102087.0,-10.0
56,5523,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102087.0,102037.0,-50.0
56,5524,players_3,CalculatedPlayer,lost,lost_game,None,one_pair,100000,102037.0,101728.0,-309.0
56,5525,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101728.0,101578.0,-150.0
56,5526,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101578.0,101578.0,0.0
56,5527,players_3,CalculatedPlayer,won,won_game,small,two_pair,100000,101578.0,101978.0,400.0
56,5528,players_3,CalculatedPlayer,lost,fold,big,two_pair,100000,101978.0,101888.0,-90.0
56,5529,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101888.0,101821.0,-67.0
56,5530,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101821.0,101821.0,0.0
56,5531,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101821.0,101821.0,0.0
56,5532,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101821.0,101691.0,-130.0
56,5533,players_3,CalculatedPlayer,lost,fold,small,two_pair,100000,101691.0,101561.0,-130.0
56,5534,players_3,CalculatedPlayer,lost,fold,big,two_pair,100000,101561.0,101409.0,-152.0
56,5535,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101409.0,101399.0,-10.0
56,5536,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101399.0,101399.0,0.0
56,5537,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101399.0,101226.0,-173.0
56,5538,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101226.0,101226.0,0.0
56,5539,players_3,CalculatedPlayer,won,won_game,small,two_pair,100000,101226.0,101826.0,600.0
56,5540,players_3,CalculatedPlayer,lost,fold,big,two_pair,100000,101826.0,101816.0,-10.0
56,5541,players_3,CalculatedPlayer,lost,lost_game,None,two_pair,100000,101816.0,101473.0,-343.0
56,5542,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101473.0,101443.0,-30.0
56,5543,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,101443.0,101443.0,0.0
56,5544,players_3,CalculatedPlayer,won,won_game,None,one_pair,100000,101443.0,101848.0,405.0
56,5545,players_3,CalculatedPlayer,lost,fold,small,one_pair,100000,101848.0,101843.0,-5.0
56,5546,players_3,CalculatedPlayer,lost,fold,big,one_pair,100000,101843.0,101753.0,-90.0
56,5547,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101753.0,101649.0,-104.0
56,5548,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,101649.0,101649.0,0.0
56,5549,players_3,CalculatedPlayer,won,won_game,None,straight,100000,101649.0,102491.0,842.0
56,5550,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102491.0,102410.0,-81.0
56,5551,players_3,CalculatedPlayer,lost,fold,small,straight,100000,102410.0,102405.0,-5.0
56,5552,players_3,CalculatedPlayer,lost,fold,big,straight,100000,102405.0,102355.0,-50.0
56,5553,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102355.0,102355.0,0.0
56,5554,players_3,CalculatedPlayer,lost,fold,None,straight,100000,102355.0,102305.0,-50.0
56,5555,players_3,CalculatedPlayer,won,won_game,None,three_of_kind,100000,102305.0,102700.0,395.0
56,5556,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102700.0,102568.0,-132.0
56,5557,players_3,CalculatedPlayer,lost,fold,small,three_of_kind,100000,102568.0,102563.0,-5.0
56,5558,players_3,CalculatedPlayer,lost,fold,big,three_of_kind,100000,102563.0,102553.0,-10.0
56,5559,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102553.0,102553.0,0.0
56,5560,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102553.0,102553.0,0.0
56,5561,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102553.0,102553.0,0.0
56,5562,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102553.0,102553.0,0.0
56,5563,players_3,CalculatedPlayer,lost,fold,small,three_of_kind,100000,102553.0,102523.0,-30.0
56,5564,players_3,CalculatedPlayer,lost,fold,big,three_of_kind,100000,102523.0,102472.0,-51.0
56,5565,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102472.0,102462.0,-10.0
56,5566,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102462.0,102462.0,0.0
56,5567,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102462.0,102355.0,-107.0
56,5568,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,102355.0,102187.0,-168.0
56,5569,players_3,CalculatedPlayer,lost,fold,small,three_of_kind,100000,102187.0,101984.0,-203.0
56,5570,players_3,CalculatedPlayer,lost,fold,big,three_of_kind,100000,101984.0,101932.0,-52.0
56,5571,players_3,CalculatedPlayer,won,won_game,None,two_pair,100000,101932.0,102408.0,476.0
56,5572,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,102408.0,102378.0,-30.0
56,5573,players_3,CalculatedPlayer,lost,fold,None,two_pair,100000,102378.0,102378.0,0.0
56,5574,players_3,CalculatedPlayer,won,won_game,None,flush,100000,102378.0,102443.33333333333,65.33333333332848
56,5575,players_3,CalculatedPlayer,lost,fold,small,flush,100000,102443.33333333333,102153.33333333333,-290.0
56,5576,players_3,CalculatedPlayer,lost,fold,big,flush,100000,102153.33333333333,101963.33333333333,-190.0
56,5577,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101963.33333333333,101763.33333333333,-200.0
56,5578,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101763.33333333333,101733.33333333333,-30.0
56,5579,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101733.33333333333,101626.33333333333,-107.0
56,5580,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101626.33333333333,101626.33333333333,0.0
56,5581,players_3,CalculatedPlayer,lost,fold,small,flush,100000,101626.33333333333,101596.33333333333,-30.0
56,5582,players_3,CalculatedPlayer,lost,fold,big,flush,100000,101596.33333333333,101586.33333333333,-10.0
56,5583,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101586.33333333333,101586.33333333333,0.0
56,5584,players_3,CalculatedPlayer,lost,fold,None,flush,100000,101586.33333333333,101556.33333333333,-30.0
56,5585,players_3,CalculatedPlayer,won,won_game,None,full_house,100000,101556.33333333333,104471.33333333333,2915.0
56,5586,players_3,CalculatedPlayer,lost,fold,None,full_house,100000,104471.33333333333,104441.33333333333,-30.0
56,5587,players_3,CalculatedPlayer,lost,fold,small,full_house,100000,104441.33333333333,104436.33333333333,-5.0
56,5588,players_3,CalculatedPlayer,lost,fold,big,full_house,100000,104436.33333333333,104426.33333333333,-10.0
56,5589,players_3,CalculatedPlayer,won,won_game,None,one_pair,100000,104426.33333333333,104856.33333333333,430.0
56,5590,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,104856.33333333333,104856.33333333333,0.0
56,5591,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,104856.33333333333,104762.33333333333,-94.0
56,5592,players_3,CalculatedPlayer,lost,fold,None,one_pair,100000,104762.33333333333,104452.33333333333,-310.0
56,5593,players_3,CalculatedPlayer,lost,fold,small,one_pair,100000,104452.33333333333,104447.33333333333,-5.0
56,5594,players_3,CalculatedPlayer,lost,fold,big,one_pair,100000,104447.33333333333,104336.33333333333,-111.0
56,5595,players_3,CalculatedPlayer,won,won_game,None,three_of_kind,100000,104336.33333333333,104786.33333333333,450.0
56,5596,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,104786.33333333333,104786.33333333333,0.0
56,5597,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,104786.33333333333,104786.33333333333,0.0
56,5598,players_3,CalculatedPlayer,lost,fold,None,three_of_kind,100000,104786.33333333333,104756.33333333333,-30.0
56,5599,players_3,CalculatedPlayer,lost,fold,small,three_of_kind,100000,104756.33333333333,104706.33333333333,-50.0
56,5600,players_3,CalculatedPlayer,lost,fold,big,three_of_kind,100000,104706.33333333333,104696.33333333333,-10.0
56,5501,players_4,GambleByProbabilityPlayer,lost,fold,None,,100000,100000,100000,0
56,5502,players_4,GambleByProbabilityPlayer,lost,fold,small,,100000,100000,99995,-5
56,5503,players_4,GambleByProbabilityPlayer,lost,fold,big,,100000,99995,99937.0,-58.0
