table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
7,601,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,4-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,601,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,4-diamonds,Q-diamonds,6-hearts,8-clubs,9-spades,Z-N/A,Z-N/A
7,601,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,4-diamonds,Q-diamonds,10-clubs,6-hearts,8-clubs,9-spades,Z-N/A
7,602,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,K-hearts,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,602,players_1,AlwaysCallPlayer,2,0,0,10,10,20,True,K-hearts,Q-spades,4-diamonds,7-spades,J-diamonds,Z-N/A,Z-N/A
7,603,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,3-clubs,5-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,603,players_1,AlwaysCallPlayer,2,1,100,10,110,120,True,3-clubs,5-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,603,players_1,AlwaysCallPlayer,3,1,0,110,110,220,True,3-clubs,5-clubs,4-clubs,4-hearts,6-hearts,Z-N/A,Z-N/A
7,603,players_1,AlwaysCallPlayer,4,1,0,110,110,220,True,3-clubs,5-clubs,10-diamonds,4-clubs,4-hearts,6-hearts,Z-N/A
7,603,players_1,AlwaysCallPlayer,5,1,0,110,110,220,True,3-clubs,5-clubs,10-diamonds,4-clubs,4-hearts,6-hearts,J-spades
7,604,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,6-diamonds,8-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,604,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,6-diamonds,8-clubs,3-diamonds,7-hearts,A-diamonds,Z-N/A,Z-N/A
7,604,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,6-diamonds,8-clubs,3-diamonds,7-hearts,7-spades,A-diamonds,Z-N/A
7,604,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,6-diamonds,8-clubs,3-diamonds,7-hearts,7-spades,A-diamonds,K-diamonds
7,605,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,2-hearts,6-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,605,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,2-hearts,6-hearts,3-spades,7-spades,J-spades,Z-N/A,Z-N/A
7,605,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,2-hearts,6-hearts,3-spades,7-clubs,7-spades,J-spades,Z-N/A
7,605,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,2-hearts,6-hearts,3-spades,7-clubs,7-spades,J-spades,K-clubs
7,606,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,4-clubs,7-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
7,606,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,4-clubs,7-clubs,8-clubs,K-clubs,K-spades,Z-N/A,Z-N/A
7,606,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,4-clubs,7-clubs,8-clubs,K-clubs,K-hearts,K-spades,Z-N/A
7,606,players_1,AlwaysCallPlayer,4,1,100,10,110,120,True,4-clubs,7-clubs,10-spades,8-clubs,K-clubs,K-hearts,K-spades
7,607,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,2-diamonds,8-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
