table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
54,5301,players_3,CalculatedPlayer,1,5,30,0,30,55,True,A-hearts,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,2,3,20,30,50,145,True,A-hearts,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,3,3,0,50,50,205,False,A-hearts,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,4,3,20,50,70,225,True,A-hearts,J-hearts,5-spades,7-spades,A-spades,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,5,3,20,70,90,305,True,A-hearts,J-hearts,5-spades,7-spades,A-spades,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,6,3,0,90,90,365,False,A-hearts,J-hearts,5-spades,7-spades,A-spades,Z-N/A,Z-N/A
54,5301,players_3,CalculatedPlayer,7,3,120,90,210,685,True,A-hearts,J-hearts,5-spades,7-spades,A-spades,Q-diamonds,Z-N/A
54,5301,players_3,CalculatedPlayer,8,3,120,210,330,1165,True,A-hearts,J-hearts,5-spades,7-spades,A-spades,Q-diamonds,Z-N/A
54,5301,players_3,CalculatedPlayer,9,3,0,330,330,1325,False,A-hearts,J-hearts,5-spades,7-spades,A-spades,Q-diamonds,Z-N/A
54,5301,players_3,CalculatedPlayer,10,2,20,330,,1345,True,A-hearts,J-hearts,5-spades,7-spades,8-spades,A-spades,Q-diamonds
54,5302,players_3,CalculatedPlayer,1,5,30,0,30,65,True,5-diamonds,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,2,4,39.0,30,69.0,256.0,True,5-diamonds,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,3,3,0.0,69.0,69.0,335.0,False,5-diamonds,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,4,3,20.0,69.0,89.0,355.0,True,5-diamonds,K-spades,10-spades,A-hearts,K-hearts,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,5,3,20.0,89.0,109.0,435.0,True,5-diamonds,K-spades,10-spades,A-hearts,K-hearts,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,6,3,0.0,109.0,109.0,495.0,False,5-diamonds,K-spades,10-spades,A-hearts,K-hearts,Z-N/A,Z-N/A
54,5302,players_3,CalculatedPlayer,7,3,20.0,109.0,129.0,515.0,True,5-diamonds,K-spades,10-spades,A-hearts,J-spades,K-hearts,Z-N/A
54,5302,players_3,CalculatedPlayer,8,3,20.0,129.0,149.0,595.0,True,5-diamonds,K-spades,10-spades,A-hearts,J-spades,K-hearts,Z-N/A
54,5302,players_3,CalculatedPlayer,9,3,0.0,149.0,149.0,655.0,False,5-diamonds,K-spades,10-spades,A-hearts,J-spades,K-hearts,Z-N/A
54,5302,players_3,CalculatedPlayer,10,3,20.0,149.0,169.0,675.0,True,5-diamonds,K-spades,10-spades,6-diamonds,A-hearts,J-spades,K-hearts
54,5302,players_3,CalculatedPlayer,11,2,20.0,169.0,189.0,735.0,True,5-diamonds,K-spades,10-spades,6-diamonds,A-hearts,J-spades,K-hearts
54,5302,players_3,CalculatedPlayer,12,2,0.0,189.0,189.0,775.0,False,5-diamonds,K-spades,10-spades,6-diamonds,A-hearts,J-spades,K-hearts
54,5303,players_3,CalculatedPlayer,1,4,25,5,30,65,True,6-spades,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5303,players_3,CalculatedPlayer,2,4,44.0,30,,266.0,True,6-spades,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5304,players_3,CalculatedPlayer,1,4,39.0,10,49.0,146.0,True,3-spades,A-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5304,players_3,CalculatedPlayer,2,4,43.0,49.0,92.0,357.0,True,3-spades,A-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5304,players_3,CalculatedPlayer,3,3,0.0,92.0,,440.0,False,3-spades,A-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5305,players_3,CalculatedPlayer,1,5,10,0,,15,True,2-spades,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5306,players_3,CalculatedPlayer,1,5,30,0,30,45,True,5-diamonds,5-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5306,players_3,CalculatedPlayer,2,3,120,30,150,440,True,5-diamonds,5-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5306,players_3,CalculatedPlayer,3,3,0,150,150,600,False,5-diamonds,5-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5306,players_3,CalculatedPlayer,4,3,120,150,,920,True,5-diamonds,5-spades,7-spades,8-diamonds,J-spades,Z-N/A,Z-N/A
54,5307,players_3,CalculatedPlayer,1,5,30,0,,55,True,3-spades,5-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5308,players_3,CalculatedPlayer,1,5,30,0,,65,True,4-diamonds,4-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5309,players_3,CalculatedPlayer,1,4,25,5,,65,True,4-spades,5-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5310,players_3,CalculatedPlayer,1,3,20,10,30,60,True,K-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5310,players_3,CalculatedPlayer,2,3,20,30,50,140,True,K-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5310,players_3,CalculatedPlayer,3,3,0,50,50,200,False,K-clubs,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5310,players_3,CalculatedPlayer,4,3,20,50,,220,True,K-clubs,Q-hearts,6-hearts,7-spades,8-hearts,Z-N/A,Z-N/A
54,5311,players_3,CalculatedPlayer,1,5,10,0,,15,True,3-hearts,6-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5312,players_3,CalculatedPlayer,1,5,30,0,30,45,True,4-diamonds,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5312,players_3,CalculatedPlayer,2,3,120,30,,440,True,4-diamonds,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5313,players_3,CalculatedPlayer,1,5,30,0,,55,True,3-clubs,5-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5314,players_3,CalculatedPlayer,1,5,30,0,30,65,True,8-clubs,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5314,players_3,CalculatedPlayer,2,4,44.0,30,74.0,276.0,True,8-clubs,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5314,players_3,CalculatedPlayer,3,4,36.0,74.0,110.0,524.0,False,8-clubs,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5314,players_3,CalculatedPlayer,4,3,20.0,110.0,,580.0,True,8-clubs,J-clubs,3-hearts,6-diamonds,7-clubs,Z-N/A,Z-N/A
54,5315,players_3,CalculatedPlayer,1,4,25,5,,65,True,10-spades,2-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5316,players_3,CalculatedPlayer,1,3,120,10,,360,True,3-diamonds,6-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5317,players_3,CalculatedPlayer,1,5,10,0,10,15,True,2-clubs,4-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5317,players_3,CalculatedPlayer,2,4,37.0,10,,138.0,True,2-clubs,4-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5318,players_3,CalculatedPlayer,1,5,30,0,,45,True,2-spades,9-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5319,players_3,CalculatedPlayer,1,5,30,0,,55,True,3-spades,6-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5320,players_3,CalculatedPlayer,1,5,30,0,,65,True,2-clubs,8-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5321,players_3,CalculatedPlayer,1,4,25,5,30,65,True,3-diamonds,5-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5321,players_3,CalculatedPlayer,2,4,41.0,30,,254.0,True,3-diamonds,5-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5322,players_3,CalculatedPlayer,1,3,20,10,,60,True,6-clubs,7-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5323,players_3,CalculatedPlayer,1,5,10,0,10,15,True,A-spades,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5323,players_3,CalculatedPlayer,2,3,20,10,30,60,True,A-spades,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5323,players_3,CalculatedPlayer,3,3,20,30,50,140,False,A-spades,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
54,5323,players_3,CalculatedPlayer,4,3,20,50,,220,True,A-spades,Q-clubs,6-clubs,6-diamonds,8-diamonds,Z-N/A,Z-N/A
54,5324,players_3,CalculatedPlayer,1,5,30,0,30,45,True,10-hearts,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
