table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
44,4301,players_3,AlwaysCallPlayer,1,5,10,0,10,35,True,2-clubs,3-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4301,players_3,AlwaysCallPlayer,2,5,100,10,110,360,True,2-clubs,3-hearts,9-hearts,Q-diamonds,Q-hearts,Z-N/A,Z-N/A
44,4301,players_3,AlwaysCallPlayer,3,5,100,110,210,960,True,2-clubs,3-hearts,9-hearts,Q-diamonds,Q-hearts,Z-N/A,Z-N/A
44,4301,players_3,AlwaysCallPlayer,4,5,0,210,210,1260,False,2-clubs,3-hearts,9-hearts,Q-diamonds,Q-hearts,Z-N/A,Z-N/A
44,4301,players_3,AlwaysCallPlayer,5,5,100,210,310,1560,True,2-clubs,3-hearts,10-diamonds,9-hearts,Q-diamonds,Q-hearts,Z-N/A
44,4301,players_3,AlwaysCallPlayer,6,4,0,310,310,1860,True,2-clubs,3-hearts,10-diamonds,9-hearts,Q-diamonds,Q-hearts,Z-N/A
44,4301,players_3,AlwaysCallPlayer,7,4,0,310,310,1860,True,2-clubs,3-hearts,10-diamonds,4-spades,9-hearts,Q-diamonds,Q-hearts
44,4302,players_3,AlwaysCallPlayer,1,5,110,0,110,345,True,3-diamonds,6-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4302,players_3,AlwaysCallPlayer,2,4,0,110,110,660,True,3-diamonds,6-hearts,8-diamonds,A-hearts,Q-spades,Z-N/A,Z-N/A
44,4302,players_3,AlwaysCallPlayer,3,4,0,110,110,660,True,3-diamonds,6-hearts,8-diamonds,8-spades,A-hearts,Q-spades,Z-N/A
44,4302,players_3,AlwaysCallPlayer,4,4,0,110,110,660,True,3-diamonds,6-hearts,8-diamonds,8-spades,A-hearts,J-clubs,Q-spades
44,4303,players_3,AlwaysCallPlayer,1,5,5,5,10,55,True,4-clubs,8-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4303,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,4-clubs,8-clubs,4-spades,6-clubs,J-hearts,Z-N/A,Z-N/A
44,4303,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,4-clubs,8-clubs,4-spades,6-clubs,A-clubs,J-hearts,Z-N/A
44,4303,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,4-clubs,8-clubs,4-spades,6-clubs,7-hearts,A-clubs,J-hearts
44,4304,players_3,AlwaysCallPlayer,1,5,0,10,10,60,True,2-spades,7-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4304,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Z-N/A,Z-N/A
44,4304,players_3,AlwaysCallPlayer,3,5,100,10,110,360,True,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Z-N/A,Z-N/A
44,4304,players_3,AlwaysCallPlayer,4,5,100,110,210,960,False,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Z-N/A,Z-N/A
44,4304,players_3,AlwaysCallPlayer,5,5,0,210,210,1260,True,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Q-diamonds,Z-N/A
44,4304,players_3,AlwaysCallPlayer,6,5,100,210,310,1560,True,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Q-diamonds,Z-N/A
44,4304,players_3,AlwaysCallPlayer,7,5,100,310,410,2160,False,2-spades,7-hearts,7-diamonds,8-diamonds,J-spades,Q-diamonds,Z-N/A
44,4304,players_3,AlwaysCallPlayer,8,5,0,410,410,2460,True,2-spades,7-hearts,5-spades,7-diamonds,8-diamonds,J-spades,Q-diamonds
44,4304,players_3,AlwaysCallPlayer,9,5,100,410,510,2760,True,2-spades,7-hearts,5-spades,7-diamonds,8-diamonds,J-spades,Q-diamonds
44,4304,players_3,AlwaysCallPlayer,10,5,100,510,610,3360,False,2-spades,7-hearts,5-spades,7-diamonds,8-diamonds,J-spades,Q-diamonds
44,4305,players_3,AlwaysCallPlayer,1,5,10,0,10,15,True,6-diamonds,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4305,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,6-diamonds,A-clubs,4-diamonds,5-clubs,K-diamonds,Z-N/A,Z-N/A
44,4305,players_3,AlwaysCallPlayer,3,5,0,10,10,60,True,6-diamonds,A-clubs,4-diamonds,5-clubs,7-hearts,K-diamonds,Z-N/A
44,4305,players_3,AlwaysCallPlayer,4,5,100,10,110,360,True,6-diamonds,A-clubs,4-diamonds,5-clubs,7-hearts,K-diamonds,Z-N/A
44,4305,players_3,AlwaysCallPlayer,5,5,100,110,210,960,False,6-diamonds,A-clubs,4-diamonds,5-clubs,7-hearts,K-diamonds,Z-N/A
44,4305,players_3,AlwaysCallPlayer,6,5,0,210,210,1260,True,6-diamonds,A-clubs,2-spades,4-diamonds,5-clubs,7-hearts,K-diamonds
44,4305,players_3,AlwaysCallPlayer,7,5,100,210,310,1560,True,6-diamonds,A-clubs,2-spades,4-diamonds,5-clubs,7-hearts,K-diamonds
44,4305,players_3,AlwaysCallPlayer,8,5,100,310,410,2160,False,6-diamonds,A-clubs,2-spades,4-diamonds,5-clubs,7-hearts,K-diamonds
44,4306,players_3,AlwaysCallPlayer,1,5,10,0,10,25,True,10-diamonds,7-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4306,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,10-diamonds,7-diamonds,2-spades,5-clubs,7-spades,Z-N/A,Z-N/A
44,4306,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,10-diamonds,7-diamonds,2-spades,5-clubs,7-spades,A-diamonds,Z-N/A
44,4306,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,10-diamonds,7-diamonds,2-spades,5-clubs,7-spades,A-diamonds,J-spades
44,4307,players_3,AlwaysCallPlayer,1,5,10,0,10,35,True,9-clubs,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4307,players_3,AlwaysCallPlayer,2,4,0,10,10,60,True,9-clubs,K-diamonds,4-hearts,6-clubs,J-diamonds,Z-N/A,Z-N/A
44,4307,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,9-clubs,K-diamonds,4-hearts,6-clubs,8-diamonds,J-diamonds,Z-N/A
44,4307,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,9-clubs,K-diamonds,4-hearts,6-clubs,6-spades,8-diamonds,J-diamonds
44,4308,players_3,AlwaysCallPlayer,1,5,10,0,10,45,True,7-spades,9-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4308,players_3,AlwaysCallPlayer,2,4,0,10,10,60,True,7-spades,9-clubs,2-spades,A-diamonds,K-diamonds,Z-N/A,Z-N/A
44,4308,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,7-spades,9-clubs,2-spades,A-diamonds,J-hearts,K-diamonds,Z-N/A
44,4308,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,7-spades,9-clubs,2-spades,A-diamonds,J-hearts,K-diamonds,Q-diamonds
44,4309,players_3,AlwaysCallPlayer,1,5,5,5,10,55,True,6-clubs,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
44,4309,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,6-clubs,A-diamonds,3-hearts,4-clubs,5-spades,Z-N/A,Z-N/A
