table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
8,701,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,2-spades,9-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,701,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,2-spades,9-hearts,7-hearts,9-clubs,K-spades,Z-N/A,Z-N/A
8,701,players_1,AlwaysCallPlayer,3,1,100,10,110,120,True,2-spades,9-hearts,7-hearts,9-clubs,K-spades,Z-N/A,Z-N/A
8,701,players_1,AlwaysCallPlayer,4,1,0,110,110,220,True,2-spades,9-hearts,2-diamonds,7-hearts,9-clubs,K-spades,Z-N/A
8,701,players_1,AlwaysCallPlayer,5,1,100,110,210,320,True,2-spades,9-hearts,2-diamonds,7-hearts,9-clubs,K-spades,Z-N/A
8,701,players_1,AlwaysCallPlayer,6,1,100,210,310,520,False,2-spades,9-hearts,2-diamonds,7-hearts,9-clubs,K-spades,Z-N/A
8,701,players_1,AlwaysCallPlayer,7,1,0,310,310,620,True,2-spades,9-hearts,2-diamonds,7-hearts,9-clubs,J-hearts,K-spades
8,702,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,A-diamonds,Q-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,702,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,A-diamonds,Q-spades,4-clubs,J-diamonds,J-spades,Z-N/A,Z-N/A
8,702,players_1,AlwaysCallPlayer,3,1,100,10,110,120,True,A-diamonds,Q-spades,10-spades,4-clubs,J-diamonds,J-spades,Z-N/A
8,702,players_1,AlwaysCallPlayer,4,1,100,110,210,320,True,A-diamonds,Q-spades,10-spades,4-clubs,A-clubs,J-diamonds,J-spades
8,703,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,10-spades,3-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,703,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,10-spades,3-clubs,5-spades,7-diamonds,K-hearts,Z-N/A,Z-N/A
8,703,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,10-spades,3-clubs,5-spades,7-diamonds,8-spades,K-hearts,Z-N/A
8,703,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,10-spades,3-clubs,5-spades,7-diamonds,8-spades,A-clubs,K-hearts
8,704,players_1,AlwaysCallPlayer,1,1,100,10,110,120,True,2-spades,9-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,704,players_1,AlwaysCallPlayer,2,1,0,110,110,220,True,2-spades,9-clubs,10-clubs,7-hearts,A-hearts,Z-N/A,Z-N/A
8,704,players_1,AlwaysCallPlayer,3,1,0,110,110,220,True,2-spades,9-clubs,10-clubs,6-spades,7-hearts,A-hearts,Z-N/A
8,704,players_1,AlwaysCallPlayer,4,1,0,110,110,220,True,2-spades,9-clubs,10-clubs,10-hearts,6-spades,7-hearts,A-hearts
8,705,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,4-hearts,6-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,705,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,4-hearts,6-spades,5-clubs,Q-clubs,Q-spades,Z-N/A,Z-N/A
8,705,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,4-hearts,6-spades,5-clubs,7-hearts,Q-clubs,Q-spades,Z-N/A
8,706,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,4-clubs,6-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,706,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,4-clubs,6-clubs,5-clubs,7-diamonds,K-diamonds,Z-N/A,Z-N/A
8,706,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,4-clubs,6-clubs,3-clubs,5-clubs,7-diamonds,K-diamonds,Z-N/A
8,706,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,4-clubs,6-clubs,3-clubs,3-spades,5-clubs,7-diamonds,K-diamonds
8,707,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,10-hearts,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,707,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,10-hearts,A-diamonds,3-spades,7-diamonds,Q-clubs,Z-N/A,Z-N/A
8,707,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,10-hearts,A-diamonds,3-spades,7-diamonds,K-spades,Q-clubs,Z-N/A
8,708,players_1,AlwaysCallPlayer,1,1,100,10,110,120,True,3-clubs,6-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,708,players_1,AlwaysCallPlayer,2,1,100,110,210,320,True,3-clubs,6-clubs,9-clubs,A-spades,K-clubs,Z-N/A,Z-N/A
8,708,players_1,AlwaysCallPlayer,3,1,100,210,310,520,True,3-clubs,6-clubs,2-clubs,9-clubs,A-spades,K-clubs,Z-N/A
8,708,players_1,AlwaysCallPlayer,4,1,100,310,410,720,True,3-clubs,6-clubs,2-clubs,3-hearts,9-clubs,A-spades,K-clubs
8,709,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,5-diamonds,7-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,709,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,5-diamonds,7-clubs,2-spades,5-hearts,K-clubs,Z-N/A,Z-N/A
8,710,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,3-spades,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,710,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,3-spades,Q-clubs,8-hearts,9-clubs,A-diamonds,Z-N/A,Z-N/A
8,710,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,3-spades,Q-clubs,7-hearts,8-hearts,9-clubs,A-diamonds,Z-N/A
8,710,players_1,AlwaysCallPlayer,4,1,100,10,110,120,True,3-spades,Q-clubs,6-spades,7-hearts,8-hearts,9-clubs,A-diamonds
8,711,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,4-diamonds,8-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,711,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,4-diamonds,8-hearts,10-diamonds,A-spades,K-diamonds,Z-N/A,Z-N/A
8,711,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,4-diamonds,8-hearts,10-diamonds,10-spades,A-spades,K-diamonds,Z-N/A
8,711,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,4-diamonds,8-hearts,10-clubs,10-diamonds,10-spades,A-spades,K-diamonds
8,712,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,J-diamonds,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,712,players_1,AlwaysCallPlayer,2,0,0,10,10,20,True,J-diamonds,K-spades,3-clubs,8-clubs,A-spades,Z-N/A,Z-N/A
8,713,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,8-diamonds,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,713,players_1,AlwaysCallPlayer,2,0,0,10,10,20,True,8-diamonds,J-clubs,2-hearts,9-clubs,A-clubs,Z-N/A,Z-N/A
8,714,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,5-clubs,5-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,714,players_1,AlwaysCallPlayer,2,1,100,10,110,120,True,5-clubs,5-diamonds,10-hearts,8-diamonds,Q-diamonds,Z-N/A,Z-N/A
8,714,players_1,AlwaysCallPlayer,3,1,100,110,210,320,True,5-clubs,5-diamonds,10-hearts,2-spades,8-diamonds,Q-diamonds,Z-N/A
8,714,players_1,AlwaysCallPlayer,4,1,100,210,310,520,True,5-clubs,5-diamonds,10-hearts,2-spades,8-diamonds,8-spades,Q-diamonds
8,715,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,9-spades,J-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,715,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,9-spades,J-clubs,9-hearts,A-clubs,K-hearts,Z-N/A,Z-N/A
8,715,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,9-spades,J-clubs,4-clubs,9-hearts,A-clubs,K-hearts,Z-N/A
8,715,players_1,AlwaysCallPlayer,4,1,0,10,10,20,True,9-spades,J-clubs,2-clubs,4-clubs,9-hearts,A-clubs,K-hearts
8,716,players_1,AlwaysCallPlayer,1,1,0,10,10,20,True,4-clubs,4-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,716,players_1,AlwaysCallPlayer,2,0,0,10,10,20,True,4-clubs,4-diamonds,10-diamonds,5-diamonds,A-clubs,Z-N/A,Z-N/A
8,717,players_1,AlwaysCallPlayer,1,1,5,5,10,15,True,2-clubs,A-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
8,717,players_1,AlwaysCallPlayer,2,1,0,10,10,20,True,2-clubs,A-diamonds,2-spades,5-clubs,A-clubs,Z-N/A,Z-N/A
8,717,players_1,AlwaysCallPlayer,3,1,0,10,10,20,True,2-clubs,A-diamonds,2-spades,5-clubs,8-diamonds,A-clubs,Z-N/A
