table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
37,3601,players_1,AlwaysCallPlayer,1,4,10,0,10,15,True,10-diamonds,A-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
37,3601,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,10-diamonds,A-spades,6-spades,9-diamonds,Q-diamonds,Z-N/A,Z-N/A
37,3601,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,10-diamonds,A-spades,5-diamonds,6-spades,9-diamonds,Q-diamonds,Z-N/A
37,3601,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,10-diamonds,A-spades,3-hearts,5-diamonds,6-spades,9-diamonds,Q-diamonds
37,3602,players_1,AlwaysCallPlayer,1,4,10,0,10,25,True,2-diamonds,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
37,3602,players_1,AlwaysCallPlayer,2,4,100,10,110,150,True,2-diamonds,Q-diamonds,3-hearts,5-clubs,6-hearts,Z-N/A,Z-N/A
37,3602,players_1,AlwaysCallPlayer,3,4,100,110,210,650,True,2-diamonds,Q-diamonds,3-hearts,5-clubs,6-hearts,Z-N/A,Z-N/A
37,3602,players_1,AlwaysCallPlayer,4,4,0,210,210,1050,False,2-diamonds,Q-diamonds,3-hearts,5-clubs,6-hearts,Z-N/A,Z-N/A
37,3602,players_1,AlwaysCallPlayer,5,3,0,210,210,1050,True,2-diamonds,Q-diamonds,3-hearts,5-clubs,5-hearts,6-hearts,Z-N/A
37,3602,players_1,AlwaysCallPlayer,6,3,0,210,210,1050,True,2-diamonds,Q-diamonds,3-hearts,5-clubs,5-hearts,6-hearts,K-diamonds
37,3603,players_1,AlwaysCallPlayer,1,4,10,0,10,35,True,2-hearts,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
37,3603,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,2-hearts,A-clubs,4-hearts,5-clubs,J-clubs,Z-N/A,Z-N/A
37,3603,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,2-hearts,A-clubs,10-diamonds,4-hearts,5-clubs,J-clubs,Z-N/A
