table_id,game_id,player_name,player_type,game_result,game_reason,blind_type,final_hand,beginning_balance,game_start_balance,game_end_balance,game_net_change
24,2301,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100000,99990,-10
24,2302,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99990,100000.0,10.0
24,2303,players_1,AlwaysCallPlayer,lost,lost_game,small,three_of_kind,100000,100000.0,99390.0,-610.0
24,2304,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,99390.0,100920.0,1530.0
24,2305,players_1,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,100920.0,100950.0,30.0
24,2306,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100950.0,100340.0,-610.0
24,2307,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,100340.0,100330.0,-10.0
24,2308,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,100330.0,100120.0,-210.0
24,2309,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100120.0,100150.0,30.0
24,2310,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100150.0,100180.0,30.0
24,2311,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,100180.0,100210.0,30.0
24,2312,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,100210.0,100200.0,-10.0
24,2313,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100200.0,99990.0,-210.0
24,2314,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99990.0,99980.0,-10.0
24,2315,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99980.0,99870.0,-110.0
24,2316,players_1,AlwaysCallPlayer,won,won_game,big,three_of_kind,100000,99870.0,100500.0,630.0
24,2317,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100500.0,100290.0,-210.0
24,2318,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,100290.0,100300.0,10.0
24,2319,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,100300.0,100290.0,-10.0
24,2320,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,100290.0,100180.0,-110.0
24,2321,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100180.0,100210.0,30.0
24,2322,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100210.0,100200.0,-10.0
24,2323,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,100200.0,100830.0,630.0
24,2324,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100830.0,100520.0,-310.0
24,2325,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,100520.0,100850.0,330.0
24,2326,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100850.0,100840.0,-10.0
24,2327,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,100840.0,100130.0,-710.0
24,2328,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100130.0,99920.0,-210.0
24,2329,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99920.0,99910.0,-10.0
24,2330,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99910.0,99940.0,30.0
24,2331,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,99940.0,99930.0,-10.0
24,2332,players_1,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,99930.0,99920.0,-10.0
24,2333,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99920.0,99950.0,30.0
24,2334,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,99950.0,100880.0,930.0
24,2335,players_1,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,100880.0,100870.0,-10.0
24,2336,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,100870.0,100860.0,-10.0
24,2337,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100860.0,100890.0,30.0
24,2338,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,100890.0,100920.0,30.0
24,2339,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100920.0,100910.0,-10.0
24,2340,players_1,AlwaysCallPlayer,won,won_game,big,three_of_kind,100000,100910.0,101240.0,330.0
24,2341,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101240.0,101130.0,-110.0
24,2342,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101130.0,101120.0,-10.0
24,2343,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,101120.0,101130.0,10.0
24,2344,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,101130.0,100920.0,-210.0
24,2345,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,100920.0,102150.0,1230.0
24,2346,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,102150.0,103080.0,930.0
24,2347,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103080.0,103070.0,-10.0
24,2348,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,103070.0,102860.0,-210.0
24,2349,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,102860.0,102850.0,-10.0
24,2350,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,102850.0,102840.0,-10.0
24,2351,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,102840.0,102630.0,-210.0
24,2352,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,102630.0,102620.0,-10.0
24,2353,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102620.0,102610.0,-10.0
24,2354,players_1,AlwaysCallPlayer,won,won_game,None,one_pair,100000,102610.0,103840.0,1230.0
24,2355,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,103840.0,103870.0,30.0
24,2356,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103870.0,103860.0,-10.0
24,2357,players_1,AlwaysCallPlayer,won,won_game,None,straight,100000,103860.0,103890.0,30.0
24,2358,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103890.0,103180.0,-710.0
24,2359,players_1,AlwaysCallPlayer,won,won_game,small,one_pair,100000,103180.0,103210.0,30.0
24,2360,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103210.0,103000.0,-210.0
24,2361,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,103000.0,102990.0,-10.0
24,2362,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,102990.0,103020.0,30.0
24,2363,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,103020.0,103010.0,-10.0
24,2364,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,103010.0,102700.0,-310.0
24,2365,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,102700.0,102090.0,-610.0
24,2366,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,102090.0,101580.0,-510.0
24,2367,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,101580.0,101610.0,30.0
24,2368,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,101610.0,101600.0,-10.0
24,2369,players_1,AlwaysCallPlayer,lost,lost_game,None,straight,100000,101600.0,101590.0,-10.0
24,2370,players_1,AlwaysCallPlayer,lost,lost_game,None,straight,100000,101590.0,100880.0,-710.0
24,2371,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100880.0,100270.0,-610.0
24,2372,players_1,AlwaysCallPlayer,won,won_game,big,one_pair,100000,100270.0,100600.0,330.0
24,2373,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100600.0,100590.0,-10.0
24,2374,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100590.0,100380.0,-210.0
24,2375,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,100380.0,99770.0,-610.0
24,2376,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99770.0,99460.0,-310.0
24,2377,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99460.0,99050.0,-410.0
24,2378,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99050.0,98640.0,-410.0
24,2379,players_1,AlwaysCallPlayer,lost,lost_game,small,three_of_kind,100000,98640.0,98430.0,-210.0
24,2380,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98430.0,98420.0,-10.0
24,2381,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98420.0,98210.0,-210.0
24,2382,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,98210.0,98200.0,-10.0
24,2383,players_1,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,98200.0,98190.0,-10.0
24,2384,players_1,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,98190.0,98180.0,-10.0
24,2385,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98180.0,97770.0,-410.0
24,2386,players_1,AlwaysCallPlayer,won,won_game,None,two_pair,100000,97770.0,98100.0,330.0
24,2387,players_1,AlwaysCallPlayer,won,won_game,small,three_of_kind,100000,98100.0,99030.0,930.0
24,2388,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99030.0,99020.0,-10.0
24,2389,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99020.0,98810.0,-210.0
24,2390,players_1,AlwaysCallPlayer,won,won_game,None,high_card,100000,98810.0,98840.0,30.0
24,2391,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,98840.0,98430.0,-410.0
24,2392,players_1,AlwaysCallPlayer,won,won_game,big,two_pair,100000,98430.0,99360.0,930.0
24,2393,players_1,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,99360.0,98950.0,-410.0
24,2394,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,98950.0,98940.0,-10.0
24,2395,players_1,AlwaysCallPlayer,won,won_game,small,two_pair,100000,98940.0,99570.0,630.0
24,2396,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,99570.0,99560.0,-10.0
24,2397,players_1,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99560.0,99050.0,-510.0
24,2398,players_1,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,99050.0,99040.0,-10.0
24,2399,players_1,AlwaysCallPlayer,lost,lost_game,small,one_pair,100000,99040.0,98230.0,-810.0
24,2400,players_1,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,98230.0,97720.0,-510.0
24,2301,players_2,AlwaysCallPlayer,won,won_game,None,two_pair,100000,100000,100030.0,30.0
24,2302,players_2,AlwaysCallPlayer,lost,lost_game,small,two_pair,100000,100030.0,100020.0,-10.0
24,2303,players_2,AlwaysCallPlayer,won,won_game,big,flush,100000,100020.0,100630.0,610.0
24,2304,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100630.0,100120.0,-510.0
24,2305,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100120.0,100110.0,-10.0
24,2306,players_2,AlwaysCallPlayer,won,won_game,small,one_pair,100000,100110.0,101940.0,1830.0
24,2307,players_2,AlwaysCallPlayer,won,won_game,big,straight,100000,101940.0,101970.0,30.0
24,2308,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,101970.0,101760.0,-210.0
24,2309,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101760.0,101750.0,-10.0
24,2310,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,101750.0,101740.0,-10.0
24,2311,players_2,AlwaysCallPlayer,lost,lost_game,big,high_card,100000,101740.0,101730.0,-10.0
24,2312,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101730.0,101720.0,-10.0
24,2313,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101720.0,101510.0,-210.0
24,2314,players_2,AlwaysCallPlayer,won,won_game,small,full_house,100000,101510.0,101540.0,30.0
24,2315,players_2,AlwaysCallPlayer,lost,lost_game,big,two_pair,100000,101540.0,101430.0,-110.0
24,2316,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,101430.0,101220.0,-210.0
24,2317,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,101220.0,101010.0,-210.0
24,2318,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,101010.0,101000.0,-10.0
24,2319,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,101000.0,100990.0,-10.0
24,2320,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,100990.0,100880.0,-110.0
24,2321,players_2,AlwaysCallPlayer,lost,lost_game,None,two_pair,100000,100880.0,100870.0,-10.0
24,2322,players_2,AlwaysCallPlayer,lost,lost_game,small,high_card,100000,100870.0,100860.0,-10.0
24,2323,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100860.0,100650.0,-210.0
24,2324,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100650.0,100340.0,-310.0
24,2325,players_2,AlwaysCallPlayer,lost,lost_game,None,one_pair,100000,100340.0,100230.0,-110.0
24,2326,players_2,AlwaysCallPlayer,won,won_game,small,two_pair,100000,100230.0,100260.0,30.0
24,2327,players_2,AlwaysCallPlayer,lost,lost_game,big,one_pair,100000,100260.0,99550.0,-710.0
24,2328,players_2,AlwaysCallPlayer,lost,lost_game,None,high_card,100000,99550.0,99340.0,-210.0
24,2329,players_2,AlwaysCallPlayer,won,won_game,None,three_of_kind,100000,99340.0,99370.0,30.0
