table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
56,5501,players_3,CalculatedPlayer,1,5,30,0,30,55,True,9-hearts,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,2,3,20,30,50,145,True,9-hearts,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,3,3,0,50,50,205,False,9-hearts,Q-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,4,3,120,50,170,525,True,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,5,3,120,170,290,1005,True,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,6,3,0,290,290,1165,False,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,Z-N/A,Z-N/A
56,5501,players_3,CalculatedPlayer,7,3,120,290,410,1485,True,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,K-clubs,Z-N/A
56,5501,players_3,CalculatedPlayer,8,3,120,410,530,1965,True,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,K-clubs,Z-N/A
56,5501,players_3,CalculatedPlayer,9,3,0,530,530,2125,False,9-hearts,Q-diamonds,4-clubs,7-spades,9-spades,K-clubs,Z-N/A
56,5501,players_3,CalculatedPlayer,10,2,20,530,550,2145,True,9-hearts,Q-diamonds,4-clubs,6-spades,7-spades,9-spades,K-clubs
56,5501,players_3,CalculatedPlayer,11,2,20,550,570,2205,True,9-hearts,Q-diamonds,4-clubs,6-spades,7-spades,9-spades,K-clubs
56,5501,players_3,CalculatedPlayer,12,2,0,570,570,2245,False,9-hearts,Q-diamonds,4-clubs,6-spades,7-spades,9-spades,K-clubs
56,5502,players_3,CalculatedPlayer,1,5,30,0,30,65,True,5-diamonds,8-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5502,players_3,CalculatedPlayer,2,3,20,30,,155,True,5-diamonds,8-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5503,players_3,CalculatedPlayer,1,4,25,5,,65,True,5-diamonds,J-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5504,players_3,CalculatedPlayer,1,3,20,10,30,60,True,K-hearts,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5504,players_3,CalculatedPlayer,2,3,20,30,50,140,True,K-hearts,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5504,players_3,CalculatedPlayer,3,3,0,50,50,200,False,K-hearts,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5504,players_3,CalculatedPlayer,4,3,20,50,,220,True,K-hearts,Q-clubs,10-clubs,7-spades,8-clubs,Z-N/A,Z-N/A
56,5505,players_3,CalculatedPlayer,1,5,10,0,,15,True,2-diamonds,6-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5506,players_3,CalculatedPlayer,1,5,30,0,30,45,True,7-diamonds,8-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
56,5506,players_3,CalculatedPlayer,2,3,20,30,50,140,True,7-diamonds,8-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
