table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
45,4401,players_3,AlwaysCallPlayer,1,5,10,0,10,35,True,7-diamonds,7-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
45,4401,players_3,AlwaysCallPlayer,2,4,0,10,10,60,True,7-diamonds,7-hearts,2-spades,5-hearts,9-clubs,Z-N/A,Z-N/A
45,4401,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,7-diamonds,7-hearts,2-clubs,2-spades,5-hearts,9-clubs,Z-N/A
45,4401,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,7-diamonds,7-hearts,2-clubs,2-spades,5-hearts,8-diamonds,9-clubs
45,4402,players_3,AlwaysCallPlayer,1,5,10,0,10,45,True,4-clubs,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
45,4402,players_3,AlwaysCallPlayer,2,4,0,10,10,60,True,4-clubs,Q-clubs,10-spades,3-hearts,A-clubs,Z-N/A,Z-N/A
45,4402,players_3,AlwaysCallPlayer,3,4,0,10,10,60,True,4-clubs,Q-clubs,10-spades,3-hearts,6-clubs,A-clubs,Z-N/A
45,4402,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,4-clubs,Q-clubs,10-spades,3-hearts,6-clubs,A-clubs,A-spades
45,4403,players_3,AlwaysCallPlayer,1,5,5,5,10,55,True,6-diamonds,8-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
45,4403,players_3,AlwaysCallPlayer,2,5,0,10,10,60,True,6-diamonds,8-spades,5-diamonds,5-hearts,8-diamonds,Z-N/A,Z-N/A
45,4403,players_3,AlwaysCallPlayer,3,5,0,10,10,60,True,6-diamonds,8-spades,3-diamonds,5-diamonds,5-hearts,8-diamonds,Z-N/A
45,4403,players_3,AlwaysCallPlayer,4,4,0,10,10,60,True,6-diamonds,8-spades,3-diamonds,5-diamonds,5-hearts,8-diamonds,K-hearts
45,4404,players_3,AlwaysCallPlayer,1,5,0,10,10,60,True,8-spades,Q-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
