table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
51,5001,players_3,CalculatedPlayer,1,5,30,0,30,55,True,7-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,2,4,41.0,30,71.0,259.0,True,7-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,3,2,0.0,71.0,71.0,320.0,False,7-hearts,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,4,2,20.0,71.0,91.0,340.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,5,2,20.0,91.0,111.0,400.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,6,2,0.0,111.0,111.0,440.0,False,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Z-N/A,Z-N/A
51,5001,players_3,CalculatedPlayer,7,2,20.0,111.0,131.0,460.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Q-diamonds,Z-N/A
51,5001,players_3,CalculatedPlayer,8,2,20.0,131.0,151.0,520.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Q-diamonds,Z-N/A
51,5001,players_3,CalculatedPlayer,9,2,0.0,151.0,151.0,560.0,False,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,Q-diamonds,Z-N/A
51,5001,players_3,CalculatedPlayer,10,2,20.0,151.0,171.0,580.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,K-spades,Q-diamonds
51,5001,players_3,CalculatedPlayer,11,2,20.0,171.0,191.0,640.0,True,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,K-spades,Q-diamonds
51,5001,players_3,CalculatedPlayer,12,2,0.0,191.0,191.0,680.0,False,7-hearts,K-hearts,10-hearts,A-spades,J-hearts,K-spades,Q-diamonds
51,5002,players_3,CalculatedPlayer,1,5,30,0,30,65,True,9-spades,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5002,players_3,CalculatedPlayer,2,4,43.0,30,73.0,272.0,True,9-spades,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5002,players_3,CalculatedPlayer,3,3,0.0,73.0,73.0,355.0,False,9-spades,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5002,players_3,CalculatedPlayer,4,2,20.0,73.0,,375.0,True,9-spades,K-spades,4-hearts,7-diamonds,J-clubs,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,1,4,25,5,30,65,True,10-hearts,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,2,4,40.0,30,70.0,250.0,True,10-hearts,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,3,4,27.0,70.0,97.0,458.0,False,10-hearts,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,4,3,0.0,97.0,97.0,485.0,True,10-hearts,K-diamonds,J-clubs,J-spades,Q-clubs,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,5,2,20.0,97.0,117.0,505.0,True,10-hearts,K-diamonds,J-clubs,J-spades,Q-clubs,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,6,2,20.0,117.0,137.0,565.0,False,10-hearts,K-diamonds,J-clubs,J-spades,Q-clubs,Z-N/A,Z-N/A
51,5003,players_3,CalculatedPlayer,7,2,0.0,137.0,,605.0,True,10-hearts,K-diamonds,6-clubs,J-clubs,J-spades,Q-clubs,Z-N/A
51,5004,players_3,CalculatedPlayer,1,4,39.0,10,49.0,146.0,True,6-spades,9-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5004,players_3,CalculatedPlayer,2,4,49.0,49.0,,381.0,True,6-spades,9-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5005,players_3,CalculatedPlayer,1,5,10,0,,15,True,5-diamonds,Q-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5006,players_3,CalculatedPlayer,1,5,30,0,,45,True,10-hearts,9-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5007,players_3,CalculatedPlayer,1,5,30,0,30,55,True,6-diamonds,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5007,players_3,CalculatedPlayer,2,3,20,30,,145,True,6-diamonds,K-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5008,players_3,CalculatedPlayer,1,5,30,0,30,65,True,10-spades,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
51,5008,players_3,CalculatedPlayer,2,3,20,30,50,155,True,10-spades,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
