table_id,game_id,player_name,player_type,bet_number,opponents,call,current,final,pot,allowed,hand1,hand2,community1,community2,community3,community4,community5
40,3901,players_1,AlwaysCallPlayer,1,4,10,0,10,15,True,3-diamonds,7-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3901,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,3-diamonds,7-clubs,3-spades,5-spades,K-diamonds,Z-N/A,Z-N/A
40,3901,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,3-diamonds,7-clubs,3-spades,5-spades,J-spades,K-diamonds,Z-N/A
40,3901,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,3-diamonds,7-clubs,3-spades,4-hearts,5-spades,J-spades,K-diamonds
40,3902,players_1,AlwaysCallPlayer,1,4,10,0,10,25,True,6-hearts,9-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3902,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,6-hearts,9-clubs,3-spades,8-clubs,8-spades,Z-N/A,Z-N/A
40,3902,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,6-hearts,9-clubs,2-clubs,3-spades,8-clubs,8-spades,Z-N/A
40,3902,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,6-hearts,9-clubs,2-clubs,3-spades,8-clubs,8-spades,9-hearts
40,3903,players_1,AlwaysCallPlayer,1,4,110,0,110,135,True,2-spades,A-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3903,players_1,AlwaysCallPlayer,2,4,100,110,210,650,True,2-spades,A-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3903,players_1,AlwaysCallPlayer,3,4,0,210,210,1050,False,2-spades,A-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3903,players_1,AlwaysCallPlayer,4,4,0,210,210,1050,True,2-spades,A-spades,3-spades,5-clubs,8-spades,Z-N/A,Z-N/A
40,3903,players_1,AlwaysCallPlayer,5,4,0,210,210,1050,True,2-spades,A-spades,3-spades,5-clubs,8-spades,K-spades,Z-N/A
40,3903,players_1,AlwaysCallPlayer,6,3,0,210,210,1050,True,2-spades,A-spades,3-spades,5-clubs,6-clubs,8-spades,K-spades
40,3904,players_1,AlwaysCallPlayer,1,4,5,5,10,45,True,8-spades,A-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3904,players_1,AlwaysCallPlayer,2,4,0,10,10,50,True,8-spades,A-clubs,10-hearts,J-clubs,K-clubs,Z-N/A,Z-N/A
40,3904,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,8-spades,A-clubs,10-hearts,J-clubs,K-clubs,Q-diamonds,Z-N/A
40,3904,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,8-spades,A-clubs,10-hearts,3-spades,J-clubs,K-clubs,Q-diamonds
40,3905,players_1,AlwaysCallPlayer,1,4,0,10,10,50,True,2-clubs,7-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3905,players_1,AlwaysCallPlayer,2,4,0,10,10,50,True,2-clubs,7-hearts,4-spades,A-clubs,A-diamonds,Z-N/A,Z-N/A
40,3905,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,2-clubs,7-hearts,4-spades,7-diamonds,A-clubs,A-diamonds,Z-N/A
40,3905,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,2-clubs,7-hearts,4-spades,7-diamonds,A-clubs,A-diamonds,K-diamonds
40,3906,players_1,AlwaysCallPlayer,1,4,10,0,10,15,True,10-diamonds,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3906,players_1,AlwaysCallPlayer,2,4,100,10,110,150,True,10-diamonds,K-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3906,players_1,AlwaysCallPlayer,3,4,100,110,210,650,True,10-diamonds,K-diamonds,4-hearts,A-hearts,Q-spades,Z-N/A,Z-N/A
40,3906,players_1,AlwaysCallPlayer,4,4,100,210,310,1150,True,10-diamonds,K-diamonds,4-hearts,A-hearts,Q-spades,Z-N/A,Z-N/A
40,3906,players_1,AlwaysCallPlayer,5,4,0,310,310,1550,False,10-diamonds,K-diamonds,4-hearts,A-hearts,Q-spades,Z-N/A,Z-N/A
40,3906,players_1,AlwaysCallPlayer,6,4,100,310,410,1650,True,10-diamonds,K-diamonds,4-hearts,9-spades,A-hearts,Q-spades,Z-N/A
40,3906,players_1,AlwaysCallPlayer,7,4,100,410,510,2150,True,10-diamonds,K-diamonds,4-hearts,9-spades,A-hearts,Q-spades,Z-N/A
40,3906,players_1,AlwaysCallPlayer,8,4,0,510,510,2550,False,10-diamonds,K-diamonds,4-hearts,9-spades,A-hearts,Q-spades,Z-N/A
40,3906,players_1,AlwaysCallPlayer,9,4,100,510,610,2650,True,10-diamonds,K-diamonds,4-hearts,7-diamonds,9-spades,A-hearts,Q-spades
40,3906,players_1,AlwaysCallPlayer,10,4,100,610,710,3150,True,10-diamonds,K-diamonds,4-hearts,7-diamonds,9-spades,A-hearts,Q-spades
40,3906,players_1,AlwaysCallPlayer,11,4,0,710,710,3550,False,10-diamonds,K-diamonds,4-hearts,7-diamonds,9-spades,A-hearts,Q-spades
40,3907,players_1,AlwaysCallPlayer,1,4,110,0,110,125,True,3-hearts,9-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3907,players_1,AlwaysCallPlayer,2,4,100,110,210,650,True,3-hearts,9-spades,5-diamonds,8-hearts,J-diamonds,Z-N/A,Z-N/A
40,3907,players_1,AlwaysCallPlayer,3,4,100,210,310,1150,True,3-hearts,9-spades,5-diamonds,8-hearts,J-diamonds,Z-N/A,Z-N/A
40,3907,players_1,AlwaysCallPlayer,4,4,0,310,310,1550,False,3-hearts,9-spades,5-diamonds,8-hearts,J-diamonds,Z-N/A,Z-N/A
40,3907,players_1,AlwaysCallPlayer,5,4,0,310,310,1550,True,3-hearts,9-spades,2-clubs,5-diamonds,8-hearts,J-diamonds,Z-N/A
40,3907,players_1,AlwaysCallPlayer,6,3,0,310,310,1550,True,3-hearts,9-spades,2-clubs,5-diamonds,7-spades,8-hearts,J-diamonds
40,3908,players_1,AlwaysCallPlayer,1,4,10,0,10,35,True,8-clubs,J-diamonds,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3908,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,8-clubs,J-diamonds,8-diamonds,8-spades,A-clubs,Z-N/A,Z-N/A
40,3908,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,8-clubs,J-diamonds,8-diamonds,8-spades,A-clubs,K-diamonds,Z-N/A
40,3908,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,8-clubs,J-diamonds,8-diamonds,8-spades,A-clubs,K-diamonds,Q-spades
40,3909,players_1,AlwaysCallPlayer,1,4,5,5,10,45,True,8-diamonds,K-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3909,players_1,AlwaysCallPlayer,2,4,0,10,10,50,True,8-diamonds,K-spades,2-clubs,2-spades,9-hearts,Z-N/A,Z-N/A
40,3909,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,8-diamonds,K-spades,2-clubs,2-spades,9-hearts,Q-hearts,Z-N/A
40,3909,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,8-diamonds,K-spades,2-clubs,2-spades,3-spades,9-hearts,Q-hearts
40,3910,players_1,AlwaysCallPlayer,1,4,0,10,10,50,True,9-spades,J-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3910,players_1,AlwaysCallPlayer,2,4,0,10,10,50,True,9-spades,J-spades,2-spades,5-clubs,8-spades,Z-N/A,Z-N/A
40,3910,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,9-spades,J-spades,2-spades,4-spades,5-clubs,8-spades,Z-N/A
40,3910,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,9-spades,J-spades,2-spades,4-spades,5-clubs,8-spades,J-diamonds
40,3911,players_1,AlwaysCallPlayer,1,4,10,0,10,15,True,2-clubs,2-spades,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3911,players_1,AlwaysCallPlayer,2,3,0,10,10,50,True,2-clubs,2-spades,5-diamonds,J-spades,Q-spades,Z-N/A,Z-N/A
40,3911,players_1,AlwaysCallPlayer,3,3,0,10,10,50,True,2-clubs,2-spades,5-diamonds,6-diamonds,J-spades,Q-spades,Z-N/A
40,3911,players_1,AlwaysCallPlayer,4,3,0,10,10,50,True,2-clubs,2-spades,5-diamonds,6-diamonds,9-hearts,J-spades,Q-spades
40,3912,players_1,AlwaysCallPlayer,1,4,110,0,110,125,True,7-diamonds,J-hearts,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3912,players_1,AlwaysCallPlayer,2,3,0,110,110,550,True,7-diamonds,J-hearts,4-spades,Q-clubs,Q-diamonds,Z-N/A,Z-N/A
40,3912,players_1,AlwaysCallPlayer,3,3,0,110,110,550,True,7-diamonds,J-hearts,4-spades,A-hearts,Q-clubs,Q-diamonds,Z-N/A
40,3912,players_1,AlwaysCallPlayer,4,3,0,110,110,550,True,7-diamonds,J-hearts,4-spades,5-clubs,A-hearts,Q-clubs,Q-diamonds
40,3913,players_1,AlwaysCallPlayer,1,4,10,0,10,35,True,10-spades,K-clubs,Z-N/A,Z-N/A,Z-N/A,Z-N/A,Z-N/A
40,3913,players_1,AlwaysCallPlayer,2,4,100,10,110,150,True,10-spades,K-clubs,4-clubs,6-hearts,A-spades,Z-N/A,Z-N/A
40,3913,players_1,AlwaysCallPlayer,3,4,100,110,210,650,True,10-spades,K-clubs,4-clubs,6-hearts,A-spades,Z-N/A,Z-N/A
40,3913,players_1,AlwaysCallPlayer,4,4,0,210,210,1050,False,10-spades,K-clubs,4-clubs,6-hearts,A-spades,Z-N/A,Z-N/A
